record_id,msisdn,imei,imsi,session_start,session_end,private_ip,public_ip,nat_port_start,bytes_up,bytes_down,dest_ip,dest_port,protocol,dest_domain,app_hint,row_sha256,batch_id,source_filename
IPDR00320,+917859770348,477109324808614,404451712748467,2026-08-17T10:17:00,2026-08-17T10:21:36,172.17.194.16,100.117.174.240,54012,22300000,284800000,142.250.192.14,443,TCP,www.google.com,video,c67e5a1d39df40d30a3db12d96d7f221333e8775ccfe9b3b0ff4d7fc445c1664,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00321,+917859770348,477109324808614,404451712748467,2026-08-17T18:50:00,2026-08-17T19:24:19,172.24.90.22,100.117.174.240,10312,9300000,67400000,104.244.42.129,443,TCP,api.twitter.com,browsing,59167366e0f6af131251b02bbe15c417ddc5a0942f33c77a2ce8fd84a2a1f336,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00322,+919044997278,558867533963601,404497662702895,2026-08-17T15:25:00,2026-08-17T15:47:21,192.168.132.48,100.91.29.149,55454,35100000,138200000,149.154.167.51,443,TCP,api.telegram.org,messaging,77299733fc9f9db459d0a6cb658b62f44dd937db4b13ce5dfe8f20aae1ef8c62,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00323,+916611724005,158657809134318,404452858842474,2026-08-17T09:57:00,2026-08-17T10:22:20,172.31.243.138,100.91.29.149,46167,38600000,92600000,104.244.42.129,443,TCP,api.twitter.com,video,f38b6a9710a2edfd95f2ca16f705629e6d69aa4537b3a62a4f2f65057dd4ed37,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00324,+917529042284,102053950240266,404201177589178,2026-08-17T20:22:00,2026-08-17T21:20:11,10.74.165.171,100.120.37.231,54993,1400000,236000000,142.250.192.14,443,TCP,www.google.com,email,d0c92e466af2d7f4d7daeaab8a15ca72a5dbdafd11cf46497616962efb37ffe7,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00325,+918159212499,698478961183676,404456576615654,2026-08-17T17:00:00,2026-08-17T18:03:12,192.168.208.68,49.168.62.106,35148,18900000,48500000,142.250.192.14,443,TCP,www.google.com,social,32a40ba9e0dbcee3ec3eff30f6953c02af7c26f66c900ffe257efd6825c42a66,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00326,+918159212499,698478961183676,404456576615654,2026-08-17T07:28:00,2026-08-17T08:13:18,10.96.215.179,49.168.62.106,36812,18500000,291000000,142.250.192.14,443,TCP,www.google.com,browsing,12b8c8979d109b4b3d2c56e05195a328f16585d11790095c2b29be4dc000da3e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00327,+918159212499,698478961183676,404456576615654,2026-08-17T12:38:00,2026-08-17T12:54:45,172.27.8.78,49.168.62.106,59787,14600000,286000000,142.250.192.14,443,TCP,www.google.com,email,bec929956d47e3c94ba0d5f13fa0677d9e73dd47d8f39cd6b8724287ac2e4867,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00328,+917049451983,731585149368996,404200940244550,2026-08-17T23:52:00,2026-08-18T00:41:44,172.27.218.134,106.73.205.18,51164,20500000,299700000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,860226b886b6610e4699f51f8c413bf9ea38dcf0d654b345eed3061cbc9e3c07,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00329,+917049451983,731585149368996,404200940244550,2026-08-17T17:07:00,2026-08-17T17:40:19,192.168.223.98,106.73.205.18,19703,17700000,57200000,142.250.192.14,443,TCP,www.google.com,email,4c14608d3b8784c6aa345d2b59a7596771ab8c6e5cb0882dfbb340baf0733fd7,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00330,+919104332181,001338908386376,404204026542351,2026-08-18T10:08:00,2026-08-18T10:57:23,172.29.238.108,122.185.98.181,27910,13200000,280800000,104.244.42.129,443,TCP,api.twitter.com,social,126b4a3c33ce9d0a4c3025ee33f8aa1ee30c1772269a1a7f10977123818b072c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00331,+919104332181,001338908386376,404204026542351,2026-08-18T21:01:00,2026-08-18T21:55:20,10.191.65.159,122.185.98.181,36627,17400000,228000000,104.244.42.129,443,TCP,api.twitter.com,email,8bf525535dcf0201d1523c073da42adefb52baa937b0989a90f8841d453a92d5,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00332,+917341316475,553419283276486,404455030564139,2026-08-18T16:03:00,2026-08-18T16:13:35,10.43.28.70,182.204.185.57,55411,16700000,6800000,104.244.42.129,443,TCP,api.twitter.com,email,18943f13ab41dea4e6baa43c46140a5f4c235071a0c05c4ebe273cf58e5d7327,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00333,+917341316475,553419283276486,404455030564139,2026-08-18T10:21:00,2026-08-18T11:19:06,10.27.104.133,182.204.185.57,10471,12300000,147000000,142.250.192.14,443,TCP,www.google.com,social,18fae30dbf1c188780437840291445caa6c2c62ef6c81fc69e6944d85687b041,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00334,+917341316475,553419283276486,404455030564139,2026-08-18T22:08:00,2026-08-18T23:11:06,192.168.3.207,182.204.185.57,32806,27400000,256399999,104.244.42.129,443,TCP,api.twitter.com,social,9ddd0431d67d45ecede81aed29a4f17d0c8f0a70943e4e08080716342b56fe8e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00335,+916784801845,287101226916693,404203010310518,2026-08-18T13:07:00,2026-08-18T13:09:00,10.104.53.122,100.91.29.149,2639,7000000,264600000,142.250.192.14,443,TCP,www.google.com,email,93bdd481d877ef5c09a5bf7d5b5a306c3353aaaecbd73942278f39bb0c6700e0,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00336,+916784801845,287101226916693,404203010310518,2026-08-18T23:28:00,2026-08-18T23:33:47,10.133.224.220,49.160.29.13,44157,37100000,93500000,149.154.167.51,443,TCP,api.telegram.org,messaging,3120423fd6352a911ee002f65bde6ce84bfa3fdff2f34cdfd9e77bfc447fb9f0,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00337,+916784801845,287101226916693,404203010310518,2026-08-18T10:27:00,2026-08-18T11:12:25,192.168.102.122,100.91.29.149,32511,1800000,46800000,142.250.192.14,443,TCP,www.google.com,video,5f602e990938c26b94c80ca0f588be8c96062d6e2908fb7932dd9c2b3b4fbc40,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00338,+916081219136,939909169985432,404493462475107,2026-08-18T16:42:00,2026-08-18T17:24:11,192.168.54.119,100.84.224.214,28345,20200000,202000000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,2c1716a58b206798c8a43d6f36d9594c70c32d98bfb5b75853b41214e812c44d,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00339,+916081219136,939909169985432,404493462475107,2026-08-18T20:09:00,2026-08-18T20:30:20,10.227.21.233,100.84.224.214,24271,18800000,171400000,104.244.42.129,443,TCP,api.twitter.com,browsing,4ae839962b1861ce90d9f48710263deacaf27c524343d9a8d14448737fdd3dbe,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00340,+916980841241,824493534874017,404864005242786,2026-08-18T21:56:00,2026-08-18T22:16:54,172.28.32.45,100.91.29.149,44010,1400000,51700000,142.250.192.14,443,TCP,www.google.com,email,e8a07416acea10739b598fbd479477defd9bdaa613cd463999f3c293d8a8d1d7,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00341,+917053315869,322602563421605,404863375433036,2026-08-18T18:41:00,2026-08-18T19:14:22,172.18.247.97,100.97.19.28,31940,28900000,237100000,104.244.42.129,443,TCP,api.twitter.com,social,79788352c211e4cd619b6aa80d56ee464154765b1196c899a70ec6a48f59f5c1,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00342,+916569816934,608835615951489,404496564823662,2026-08-18T12:36:00,2026-08-18T12:46:50,192.168.206.18,100.91.29.149,3968,28200000,178700000,104.244.42.129,443,TCP,api.twitter.com,email,a9085387a8145f61efa82c98c47c01402417d290e73d2ca579a8a966f52e2fe8,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00343,+916569816934,608835615951489,404496564823662,2026-08-18T07:54:00,2026-08-18T08:11:49,10.121.53.231,100.91.29.149,58745,4800000,36300000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,ed3614d6bb509b3e1a5ea3c6b669d953d2179f49f79f96476ae0ca0047276d70,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00344,+916569816934,608835615951489,404496564823662,2026-08-18T12:46:00,2026-08-18T13:39:35,10.19.37.114,100.91.29.149,51051,39000000,277100000,104.244.42.129,443,TCP,api.twitter.com,browsing,ac641411eeeabbe55e848c9934ebb010d0f152c0532f674006e474797d9d15fa,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00345,+918738721489,134332003791762,404203676320163,2026-08-18T07:59:00,2026-08-18T08:22:55,10.129.251.113,100.120.218.213,45513,5200000,137600000,142.250.192.14,443,TCP,www.google.com,video,813635fd48a5a884749876f447a8407d7a13c5ca5c6fa99d8669de4df8f8ffa0,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00346,+918738721489,134332003791762,404203676320163,2026-08-18T16:14:00,2026-08-18T17:06:39,192.168.12.162,100.120.218.213,44845,7300000,245100000,142.250.192.14,443,TCP,www.google.com,video,898bc62989f201e9814b13b02245770d03e78036b6d13a80254658b2cae96ebe,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00347,+918277434873,714345581223625,404451665876036,2026-08-18T13:02:00,2026-08-18T14:04:58,172.21.254.49,100.91.29.149,55576,1200000,233400000,142.250.192.14,443,TCP,www.google.com,email,5921032b46641fc0076d1ac14b20246a6bd8e895e6637ae4bb39d347712e2b58,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00348,+917734670656,729806990162729,404104653755646,2026-08-18T22:32:00,2026-08-18T22:58:20,172.29.192.224,100.66.78.62,5668,25100000,169800000,142.250.192.14,443,TCP,www.google.com,video,1b5123c24d6129d29a122d8dd75da45e18e10c8d996ed8c9586079a601e53d0e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00349,+916271937452,193149190586514,404208776945314,2026-08-18T09:08:00,2026-08-18T09:16:53,10.114.148.237,103.123.208.126,55297,5600000,73000000,104.244.42.129,443,TCP,api.twitter.com,email,151bb43b608fcd9e365901389c3adeb1283c1ab3f22d22f6bb1683c6ad4140bc,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00350,+916271937452,193149190586514,404208776945314,2026-08-18T15:24:00,2026-08-18T15:30:38,192.168.123.219,103.123.208.126,34955,35000000,51600000,142.250.192.14,443,TCP,www.google.com,social,2f63067c87458fda413f9266ede74b6c2bedff205858c1cdee362e2f1f983f0c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00351,+916271937452,193149190586514,404208776945314,2026-08-18T23:19:00,2026-08-19T00:03:13,172.16.16.87,103.123.208.126,28641,3200000,210800000,104.244.42.129,443,TCP,api.twitter.com,browsing,9ea4d8fdf0c821c8c01d9547709d1abe68fed68114d839e948d989b6a6c2fe9b,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00352,+918701436349,788568557444310,404455182337498,2026-08-18T13:21:00,2026-08-18T13:32:30,10.252.37.207,49.149.64.164,37976,9000000,245900000,142.250.192.14,443,TCP,www.google.com,social,3db5824ae1eb2a12c2cba739374638c752d96c47ff76d586b780e7380beac568,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00353,+918701436349,788568557444310,404455182337498,2026-08-18T08:22:00,2026-08-18T08:52:24,10.138.21.27,49.149.64.164,3357,24300000,185700000,104.244.42.129,443,TCP,api.twitter.com,browsing,8f2713cd840c367f83d16d43cb7f2d9c12e90d7467e3c7c5c6505b1685ec39a5,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00354,+918094777520,711671902294137,404108699938677,2026-08-18T23:14:00,2026-08-18T23:45:27,10.13.100.137,106.122.88.142,40878,19600000,235600000,142.250.192.14,443,TCP,www.google.com,video,f542dcc2321820125d2581dd68aa704c0ddb70fa9ca92b4b196fe9f072cf19dc,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00355,+918094777520,711671902294137,404108699938677,2026-08-18T19:43:00,2026-08-18T20:22:43,172.29.70.30,106.122.88.142,29725,19800000,119200000,149.154.167.51,443,TCP,api.telegram.org,messaging,9100d53733644b5ef5376bf20d9d01fd5d6e3e69049c5a5f7ee8c72e4830982f,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00356,+916936183242,067974034471340,404499401399049,2026-08-18T18:22:00,2026-08-18T18:47:25,192.168.5.59,192.168.236.106,28094,18000000,22100000,142.250.192.14,443,TCP,www.google.com,video,46a78845727c7a3a270144f238bd5d076d854eacac4a359aa0985565dc640eab,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00357,+917859770348,477109324808614,404451712748467,2026-08-18T08:51:00,2026-08-18T09:52:36,10.224.92.73,100.117.174.240,3889,29100000,244700000,142.250.192.14,443,TCP,www.google.com,browsing,b2425cf48b548adf5d02f9f4100b14b5d236660792731a6d3d420c74a523e487,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00358,+917859770348,477109324808614,404451712748467,2026-08-18T17:22:00,2026-08-18T17:43:57,10.128.105.127,100.117.174.240,47243,6100000,122400000,142.250.192.14,443,TCP,www.google.com,browsing,281342dda47d8351eac52897f763e6d5379fae1a8dd61331666030c837e8149d,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00359,+917859770348,477109324808614,404451712748467,2026-08-18T18:57:00,2026-08-18T19:29:16,192.168.125.135,100.117.174.240,59546,28800000,282700000,104.244.42.129,443,TCP,api.twitter.com,email,009c8c094b471b7380d267e88ed26d0cffec614f6ae5f0572f703f31281cb616,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00360,+919044997278,558867533963601,404497662702895,2026-08-18T17:44:00,2026-08-18T17:49:41,172.18.104.234,100.91.29.149,10011,14500000,126200000,104.244.42.129,443,TCP,api.twitter.com,email,b19674fd6da7ed82f395a69846b32f9cd0ce83abb136890db49e2851a27969c5,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00361,+919044997278,558867533963601,404497662702895,2026-08-18T23:14:00,2026-08-19T00:06:38,10.225.232.244,100.91.29.149,8510,22600000,41200000,142.250.192.14,443,TCP,www.google.com,video,e18a96fdc8e02c3fc62679007fd7f9ec1bf9d20a872feaf1fc943dcdfffa4ba8,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00362,+916611724005,158657809134318,404452858842474,2026-08-18T22:53:00,2026-08-18T23:13:27,172.28.253.5,100.91.29.149,57566,11800000,118300000,142.250.192.14,443,TCP,www.google.com,browsing,f7a96b1a75397915575625b8960975ada8f3040ee7bd43685ee0295a76149a3a,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00363,+917529042284,102053950240266,404201177589178,2026-08-18T19:28:00,2026-08-18T19:45:19,192.168.156.9,100.120.37.231,36514,9000000,59400000,149.154.167.51,443,TCP,api.telegram.org,messaging,0e7a185067e5f1bd61f9a173cc322c8ddced0a9f19d31d6d970a08fde998e115,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00364,+917529042284,102053950240266,404201177589178,2026-08-18T18:59:00,2026-08-18T20:03:07,10.174.222.222,100.120.37.231,29043,24700000,268500000,142.250.192.14,443,TCP,www.google.com,social,e399e6c70f79f280b376d9568dd6a8064c533848039c930cc9af130bf04e84fb,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00365,+918159212499,698478961183676,404456576615654,2026-08-18T08:51:00,2026-08-18T09:30:46,172.24.83.246,49.168.62.106,26012,16100000,217800000,104.244.42.129,443,TCP,api.twitter.com,social,4d59bd2147d35820545a2a47561f6c5123c1e129699c71e3b972bf7ce8fa061e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00366,+918159212499,698478961183676,404456576615654,2026-08-18T21:47:00,2026-08-18T21:58:00,10.151.172.147,49.168.62.106,26884,36400000,87800000,142.250.192.14,443,TCP,www.google.com,social,aaa18908f69ae4e88bd4affb3373f5d8d4b3931c8e84fce13af21924341961ac,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00367,+918159212499,698478961183676,404456576615654,2026-08-18T08:39:00,2026-08-18T09:05:41,10.157.164.215,49.168.62.106,18359,11500000,78900000,142.250.192.14,443,TCP,www.google.com,email,f550f4f1201687b1f945b69d50363c320f0a22af0191dd8ac7fe5a3b6f3b7607,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00368,+917049451983,731585149368996,404200940244550,2026-08-18T21:29:00,2026-08-18T22:01:01,192.168.111.105,106.73.205.18,4863,1300000,15900000,104.244.42.129,443,TCP,api.twitter.com,social,bddc26a5ee9fc860784c6a3846e365c05c4cb0119e070228d6773a2657d38c3a,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00369,+919104332181,001338908386376,404204026542351,2026-08-19T15:17:00,2026-08-19T15:58:03,172.21.242.192,122.185.98.181,58363,33100000,259600000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,3047d77c6c9373324f8f061e75695bd9be76c9f88dfc42c2d5918baebb00beb4,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00370,+919104332181,001338908386376,404204026542351,2026-08-19T10:02:00,2026-08-19T10:05:58,10.214.61.15,122.185.98.181,30081,24900000,215400000,142.250.192.14,443,TCP,www.google.com,video,ab11e6550273bf9c09a82e0b600c81e5f67ea3ed0e636e8acd2cbb7b38809388,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00371,+919104332181,001338908386376,404204026542351,2026-08-19T08:20:00,2026-08-19T09:20:33,172.26.86.232,122.185.98.181,39483,22200000,295100000,142.250.192.14,443,TCP,www.google.com,video,4bd2df8bee5c259a11b17cfa4baf70727e0edf2c8b379cb72099d9ad6fb483bb,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00372,+917341316475,553419283276486,404455030564139,2026-08-19T18:33:00,2026-08-19T19:39:12,10.75.136.22,182.204.185.57,12334,26900000,127800000,142.250.192.14,443,TCP,www.google.com,browsing,0d4d8982105770187969fe54b59d57929ca16e101e48860849465d5bd9191917,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00373,+917341316475,553419283276486,404455030564139,2026-08-19T21:02:00,2026-08-19T21:45:32,172.24.179.31,182.204.185.57,23401,8700000,154100000,142.250.192.14,443,TCP,www.google.com,video,6ec173087452f718e05dcda8902495554efb7c0153b6a87949f72df394fa73ba,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00374,+917341316475,553419283276486,404455030564139,2026-08-19T21:36:00,2026-08-19T22:16:39,192.168.44.48,182.204.185.57,21831,37300000,31000000,142.250.192.14,443,TCP,www.google.com,browsing,a92dc10567c2c2cf0f599ede307248672d69074d98d0621be7ccfdc2db2ce0f8,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00375,+916784801845,287101226916693,404203010310518,2026-08-19T07:49:00,2026-08-19T08:44:50,192.168.126.79,100.91.29.149,55897,1400000,193200000,149.154.167.51,443,TCP,api.telegram.org,messaging,1e379c6ccc5e71a1749af97eb07297edd1045a4d72f9f1d21a442db0346a57de,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00376,+916784801845,287101226916693,404203010310518,2026-08-19T13:47:00,2026-08-19T14:10:11,10.161.211.58,100.91.29.149,55764,3100000,213200000,104.244.42.129,443,TCP,api.twitter.com,video,0a3728b00a5eb2d8b9fdcc5f69aa3b78d9ff03a5d03ecc1d9966457a74443f3a,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00377,+916784801845,287101226916693,404203010310518,2026-08-19T13:17:00,2026-08-19T13:31:05,10.250.181.149,100.91.29.149,24853,39200000,81500000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,25c09d5ee647a1c2888e5b9b48c60526a2429700133fe5d1d87ca0152fa0f27a,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00378,+916081219136,939909169985432,404493462475107,2026-08-19T23:28:00,2026-08-19T23:32:30,192.168.222.89,100.84.224.214,43360,38000000,177600000,142.250.192.14,443,TCP,www.google.com,video,8090c39217d7f816393e8b7e39b8629594f180e8291594908acdbaa8aefcf5b1,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00379,+916081219136,939909169985432,404493462475107,2026-08-19T16:13:00,2026-08-19T17:02:45,192.168.107.67,100.84.224.214,15327,38800000,167700000,142.250.192.14,443,TCP,www.google.com,social,614f62f84b4cafe3b6d4512e54716c6152281f095d76bab2d1e217e5b9666b70,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00380,+916980841241,824493534874017,404864005242786,2026-08-19T15:02:00,2026-08-19T15:39:17,192.168.165.96,100.91.29.149,37971,26700000,60000000,104.244.42.129,443,TCP,api.twitter.com,video,1af7fb722d3a2c405fea620f0b5017be4fdcdf8670ace1a4fd4543eede23b9a8,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00381,+916980841241,824493534874017,404864005242786,2026-08-19T19:42:00,2026-08-19T20:06:00,172.31.171.87,100.91.29.149,43483,28400000,190700000,142.250.192.14,443,TCP,www.google.com,browsing,74926e1f226cccea04b5367c4cab20752684e5d6c8b4cd38fa90e3fed519f82c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00382,+917053315869,322602563421605,404863375433036,2026-08-19T12:58:00,2026-08-19T13:20:54,192.168.233.152,100.97.19.28,38770,7300000,166300000,104.244.42.129,443,TCP,api.twitter.com,browsing,b62ba56d81ad460a194854fe0d35123eadfd9964234f4c6321c2f2556cf27f43,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00383,+916569816934,608835615951489,404496564823662,2026-08-19T20:46:00,2026-08-19T21:20:19,172.28.153.11,100.91.29.149,58527,33500000,79500000,104.244.42.129,443,TCP,api.twitter.com,social,d55744b6c62c01bddfca571029c0b001a8e450d4f153b34182fd82bbbf291743,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00384,+916569816934,608835615951489,404496564823662,2026-08-19T14:48:00,2026-08-19T15:18:44,192.168.14.42,100.91.29.149,34591,17600000,84500000,104.244.42.129,443,TCP,api.twitter.com,email,1e445ca0f3134b1f59744ee529aa8aa6ccc4ecda4eea87234191e6c05730c861,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00385,+916569816934,608835615951489,404496564823662,2026-08-19T12:59:00,2026-08-19T14:01:31,192.168.71.34,100.91.29.149,44501,24300000,210800000,142.250.192.14,443,TCP,www.google.com,email,6c0f291d643c9def39b3dd441784d5670b2c34e1a59b5cfb0bdce8c939ad9b11,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00386,+918738721489,134332003791762,404203676320163,2026-08-19T08:05:00,2026-08-19T09:01:07,10.235.0.169,100.120.218.213,10689,30900000,241400000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,6ce34a5729997d82e2afd3cc4a265dc578d93a1d96828e0eb397afb20c5bedbf,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00387,+918738721489,134332003791762,404203676320163,2026-08-19T13:56:00,2026-08-19T14:18:34,10.125.78.176,100.120.218.213,37419,13000000,59500000,104.244.42.129,443,TCP,api.twitter.com,video,e03470aced747362920bf4f8d3325e4816ee30aab15113fd2483a151f45e4947,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00388,+918277434873,714345581223625,404451665876036,2026-08-19T07:30:00,2026-08-19T07:55:31,172.28.237.181,100.91.29.149,16932,4900000,167200000,149.154.167.51,443,TCP,api.telegram.org,messaging,1a3c1679b6855b418718b6945428c325dd0cf0277e7153adf5c1ac510d2f0963,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00389,+918277434873,714345581223625,404451665876036,2026-08-19T10:24:00,2026-08-19T10:47:43,192.168.217.153,100.91.29.149,26835,30800000,44400000,104.244.42.129,443,TCP,api.twitter.com,social,d83924a9548398e0cb937eb3a0fdd4adeca7202d72ab194466dc52110473429c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00390,+917734670656,729806990162729,404104653755646,2026-08-19T09:22:00,2026-08-19T10:09:43,10.188.185.88,100.66.78.62,33887,29900000,178000000,142.250.192.14,443,TCP,www.google.com,video,6ca8e95d2f850ca486d0e7723dc0eeb841258a6143689e6da62ade57c4f903e7,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00391,+917734670656,729806990162729,404104653755646,2026-08-19T07:39:00,2026-08-19T08:43:26,10.108.154.112,100.66.78.62,7109,4000000,72900000,149.154.167.51,443,TCP,api.telegram.org,messaging,0d23a22221e5f0374d5bbfceda10cece9c36b35b70445efe9e92065f6bd58d30,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00392,+917734670656,729806990162729,404104653755646,2026-08-19T17:24:00,2026-08-19T17:55:03,172.29.91.42,100.66.78.62,27121,6900000,96800000,149.154.167.51,443,TCP,api.telegram.org,messaging,05ff7e2e0e374da7bd4685734101f2781156be1d751ae6c38cc3cd59b5b85a44,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00393,+916271937452,193149190586514,404208776945314,2026-08-19T23:53:00,2026-08-20T00:26:44,10.82.163.33,103.123.208.126,38686,32400000,107200000,104.244.42.129,443,TCP,api.twitter.com,browsing,7447558d2d85e84775c94a043bedf8beea0a016b54dd79785df1be66fcc71b54,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00394,+916271937452,193149190586514,404208776945314,2026-08-19T23:24:00,2026-08-19T23:26:47,10.155.217.67,103.123.208.126,49655,20000000,288200000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,316e7491a0f528320765ce6f19bcd911c7a3262038a938cb51f45781e8afa3c2,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00395,+916271937452,193149190586514,404208776945314,2026-08-19T10:38:00,2026-08-19T11:14:16,10.91.217.137,103.123.208.126,50805,15500000,144700000,104.244.42.129,443,TCP,api.twitter.com,social,c3bb27138ccf1fac56abec40cc05d26606003b9bc817113b72586ca865824166,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00396,+918701436349,788568557444310,404455182337498,2026-08-19T09:09:00,2026-08-19T09:34:00,192.168.232.112,49.149.64.164,4205,38000000,213700000,142.250.192.14,443,TCP,www.google.com,social,ce0884223b1dbfd188d3f37cdd8d2b3fa78ae41a34a9b00a22960b8d25a7eae1,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00397,+918701436349,788568557444310,404455182337498,2026-08-19T21:18:00,2026-08-19T21:28:17,172.29.172.173,49.149.64.164,20432,34800000,140800000,104.244.42.129,443,TCP,api.twitter.com,browsing,aa4723d8b48358b5f2780f04bd58dd3b85c982c9714ca42ff0b53f1991b3f81e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00398,+918094777520,711671902294137,404108699938677,2026-08-19T15:11:00,2026-08-19T15:37:21,192.168.57.92,106.122.88.142,48990,17300000,136800000,142.250.192.14,443,TCP,www.google.com,social,2c60e8cbcf1879279f9b10eccd949f1b31b4656164dfbc942aa9f6a1e51f1196,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00399,+916936183242,067974034471340,404499401399049,2026-08-19T19:15:00,2026-08-19T19:22:44,172.24.176.249,192.168.236.106,31041,21900000,42200000,104.244.42.129,443,TCP,api.twitter.com,video,caedd56ba1b3d2e9b27973688dad71f1e8bdf922c2bcb2300756254052e0f370,951295eb92521845564dfa6eb48f60cd,ipdr.csv
