record_id,a_party,b_party,start_time,duration_sec,direction,call_type,imei,imsi,lac,cell_id,tower_lat,tower_lon,row_sha256,batch_id,source_filename
CDR00103,+916784801845,+918489638346,2026-08-11T14:13:00,397,MT,voice,287101226916693,404203010310518,1897,11007,30.66453,76.80344,747a7cfea5c97a0f187b2a9d185013f3985871a5406a53a7bdfa29f5367d0d56,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00104,+916784801845,+917221969379,2026-08-11T12:39:00,91,MO,voice,287101226916693,404203010310518,4770,75570,30.70705,76.77017,7e1d263c69dd5689996b9aaf4b3700ae1ac9ea2d6f738f95a26e2bf9107078cd,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00105,+916784801845,+917049451983,2026-08-11T18:34:00,163,MO,voice,287101226916693,404203010310518,4770,75570,30.70705,76.77017,de89c138f56f3bf3f820642bf0995a2fe7270ba31d4d22ee4999caa11dc03f3f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00106,+916784801845,+918701436349,2026-08-11T15:54:00,283,MO,voice,287101226916693,404203010310518,6053,15952,30.66646,76.80813,8a0df0417330e8b048355f9567d28fc1b28d2b59884aa8f250be7594823af546,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00107,+916462704828,+917241904966,2026-08-11T11:44:00,87,MO,voice,287101226916693,404454738299737,4770,75570,30.70705,76.77017,1f4a0b10af0ae59dd9d9a7e78bf3515cfa2254399d4ef863d0d67425326481d9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00108,+916489325288,+916611724005,2026-08-11T22:09:00,315,MT,voice,287101226916693,404863116566701,6053,15952,30.66646,76.80813,c0ab0534f16411fc13cff74936e80d5fa2b99426f5e37cd672c6ead14c7e1085,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00109,+916489325288,+917374740748,2026-08-11T09:40:00,67,MT,voice,287101226916693,404863116566701,4770,75570,30.70705,76.77017,538d5792c2d005606b26d225184eb1eef0281a1732eaa331368154294608db0b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00110,+917957015430,+917175946474,2026-08-11T22:20:00,317,MO,voice,287101226916693,404106513338726,4770,75570,30.70705,76.77017,b17dc28dd67d9b7a327d7b823006a0dcf5bcdd4621b778c6a3b8ffa0689a3f1b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00111,+917957015430,+917175946474,2026-08-11T18:54:00,52,MT,voice,287101226916693,404106513338726,6053,15952,30.66646,76.80813,924642515856134732340d40dedd7ba9a2ba2d1407d13d44347e6b832c61da56,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00112,+917957015430,+918738721489,2026-08-11T22:17:00,185,MT,voice,287101226916693,404106513338726,1897,11007,30.66453,76.80344,3f913ffe77617fefd3d6fd9738efa4c4e077ebdfc3f7268fa69135b46df3bf9a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00113,+917911718227,+917049451983,2026-08-11T22:50:00,195,MO,voice,287101226916693,404454731781080,6482,18639,30.67956,76.75696,a6061b8f71f2a174bf9509e2bfa3c90995df9823360ed8e40796611b096443b0,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00114,+917911718227,+917175946474,2026-08-11T07:07:00,100,MT,voice,287101226916693,404454731781080,6053,15952,30.66646,76.80813,7bcf111cfaaaf8697f6bc12285e1a4d1a7bafb58945e2657a5250057e13f9073,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00115,+918489638346,+917787133150,2026-08-11T16:10:00,160,MO,voice,287101226916693,404103267736026,4770,75570,30.70705,76.77017,e5999525963804b47a255d928aba390353de834eb8425e702fe3b20f3bf9a553,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00116,+918489638346,+917957015430,2026-08-11T18:42:00,352,MO,voice,287101226916693,404103267736026,6482,18639,30.67956,76.75696,ec27ddf6229c2766be5734f0fcfe67204b6f649ba3d700194b2b7a8e0297d0f2,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00117,+917787133150,+918277434873,2026-08-11T20:41:00,66,MO,voice,287101226916693,404106474687234,8404,14929,30.64683,76.7898,72d1e339f4ed5b41c96fc69508cba40a08b25d4bc538580490f46563af339772,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00118,+917787133150,+916489325288,2026-08-11T11:37:00,135,MT,voice,287101226916693,404106474687234,7421,26901,30.7114,76.80256,b6b0684962ae6574e327e3cc703a7b2f320dc57350bebce8833ef7910c204dbc,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00119,+917787133150,+918024994717,2026-08-11T10:55:00,236,MO,voice,287101226916693,404106474687234,4770,75570,30.70705,76.77017,cb4d3dd8a9b5a22e180d86ffda05876810377642486e3e5a34f58086e6de14c3,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00120,+916081219136,+917957015430,2026-08-11T10:06:00,180,MT,voice,939909169985432,404493462475107,1815,98338,30.64979,76.74317,cdc2c1bcc45c2428be98eb23670bec6aac2b66431e2e0a14935fa779f92fb942,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00121,+916081219136,+919044997278,2026-08-11T11:41:00,366,MO,voice,939909169985432,404493462475107,6626,21053,30.70055,76.71071,accfff77e59b916d0a8b0cfa448298fe3b442ad35e7c80c7251df2ab16525a06,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00122,+916081219136,+919104332181,2026-08-11T12:28:00,199,MO,voice,939909169985432,404493462475107,1815,98338,30.64979,76.74317,431c9d6f603b87299a47793b6a1fcea164e91e2e7be84cd1c4f8060e2bbf3039,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00123,+916081219136,+917455623869,2026-08-11T21:55:00,131,MO,voice,939909169985432,404493462475107,1815,98338,30.64979,76.74317,9cca00b79be6c3b6b86af16072737dc3e177707d2a34545f74222a36ab68f94e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00124,+916980841241,+919044997278,2026-08-11T18:27:00,181,MO,voice,824493534874017,404864005242786,2251,76910,30.71599,76.75367,de97496ad17296f5219d9675ca7741a2549b8cc686e0b8889e073dff32053f58,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00125,+917053315869,+917734670656,2026-08-11T16:49:00,373,MO,voice,322602563421605,404863375433036,9149,66446,30.66108,76.73562,a13fc728da959c82f9fe2deb15ef44672fc8df16952c2726ab2027375ebf77a7,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00126,+916569816934,+918738721489,2026-08-11T13:47:00,220,MT,voice,608835615951489,404496564823662,3578,58503,30.6774,76.72893,2a2c1d7df4963554f293ba462dc34302c2490221e6d98a5280acb684d66e4048,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00127,+916569816934,+917734670656,2026-08-11T22:24:00,77,MO,voice,608835615951489,404496564823662,9624,22249,30.71752,76.74081,9cf074eaf66b371a13f75494a79cf78f511cb5928598279c3607a2fd4b3372e3,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00128,+916569816934,+916489325288,2026-08-11T07:23:00,182,MO,voice,608835615951489,404496564823662,3578,58503,30.6774,76.72893,ab3ad9dbf0fff46591a400057bb8c3ef422525a1c92d845762d091a5628f72ff,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00129,+918738721489,+917859770348,2026-08-11T12:48:00,261,MO,voice,134332003791762,404203676320163,1815,98338,30.64979,76.74317,92907ba00307931e8e717bc71dbd110ec4bdc1b1b3d7e99ab952fbab371c814f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00130,+918738721489,+919104332181,2026-08-11T15:13:00,40,MO,voice,134332003791762,404203676320163,7421,26901,30.7114,76.80256,169ba7eda7cb5e85b3429391dfaa1a25682e603f6668adf44c8b3a478b719821,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00131,+918738721489,+918953394210,2026-08-11T16:40:00,384,MT,voice,134332003791762,404203676320163,7421,26901,30.7114,76.80256,7aecee3fe1790c4eb8bd57419dfd1c5cb208913ae2569441b4e2b72c1b30c182,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00132,+918738721489,+917957015430,2026-08-11T11:17:00,62,MT,voice,134332003791762,404203676320163,6802,19447,30.68765,76.77904,1ebf788dde5f28b2ae46de5194f6a96341722dba5345a099144ffe7228d768e5,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00133,+918277434873,+917529042284,2026-08-11T17:25:00,320,MO,voice,714345581223625,404451665876036,6928,21551,30.69241,76.7027,855f8e83fabd7ee66bc7191f82cb70599d268cacb8f2a53134abcbed32316e17,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00134,+918277434873,+917734670656,2026-08-11T08:15:00,64,MT,voice,714345581223625,404451665876036,7697,54350,30.72147,76.69628,ed5a4c97225372665540e2d79dfe03b4a73ff8a81a4256c6a62d957a568cba2f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00135,+917734670656,+918094777520,2026-08-11T12:07:00,26,MO,voice,729806990162729,404104653755646,6129,85465,30.69151,76.73853,eaaa813efab15db9f609e66dce90cc1dcf150e98eca5aeb8c35502618290fd82,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00136,+916271937452,+919648877190,2026-08-11T15:10:00,210,MO,voice,193149190586514,404208776945314,3842,88957,30.65834,76.7811,637cbf5e0277fff6365ab064532e93e864a8319b267a71d6fbf5c96bca8ec69f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00137,+916271937452,+917241904966,2026-08-11T10:49:00,35,MT,voice,193149190586514,404208776945314,6731,50662,30.75612,76.77382,0648eed18e9fd2d2e9294e81e1acd1309cb8d6b1e9e451b15db6cc4903d38b83,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00138,+916271937452,+917709521456,2026-08-11T09:16:00,384,MO,voice,193149190586514,404208776945314,1920,56129,30.70088,76.72725,f3a1966499431ba8f0f5dcbc195d6b6c42c5ecfcbe3cb98d9d9e3d779eb1fc33,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00139,+916271937452,+917859770348,2026-08-11T08:31:00,310,MO,voice,193149190586514,404208776945314,6731,50662,30.75612,76.77382,2f950ff7ed87964db9254b982ca2ce7311960843ee9a5d00dae38f28f015a954,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00140,+917241904966,+917049451983,2026-08-11T10:14:00,399,MO,voice,850671657262845,404863799650752,3324,92991,30.75662,76.70101,85600de3773e6bbab12186cc6027ebb61d7219b0e23cdeaf294e77cb24b64e29,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00141,+918701436349,+916784801845,2026-08-11T22:23:00,216,MO,voice,788568557444310,404455182337498,7697,54350,30.72147,76.69628,318d18d62c07ec7420b8b04c8b9b44614bb2af87a412aece2289d321d138ae3f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00142,+918701436349,+916784801845,2026-08-11T20:14:00,184,MO,voice,788568557444310,404455182337498,4770,75570,30.70705,76.77017,988b1d4a4ddb7125eb850f8dfe1c1a36078724f4bf3e8949c4feb4ceef1c4bb1,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00143,+918094777520,+917241904966,2026-08-11T09:36:00,210,MO,voice,711671902294137,404108699938677,6053,15952,30.66646,76.80813,67d7a5b64d7a9aa02113cd692756059687e088eb801412a7f3c734684fa64820,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00144,+918094777520,+917053315869,2026-08-11T14:51:00,284,MO,voice,711671902294137,404108699938677,6053,15952,30.66646,76.80813,f5ec5196bdc7e49382a6d873b2909cd7b50b21d89c6705b1d06526aaf4a527b1,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00145,+918094777520,+917175946474,2026-08-11T16:49:00,179,MT,voice,711671902294137,404108699938677,1920,56129,30.70088,76.72725,9770becdd668a369c12982d26b31477d823d47bc6dcd961a93ea8cbfc1b4991a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00146,+916936183242,+917859770348,2026-08-11T13:18:00,308,MT,voice,067974034471340,404499401399049,3419,40968,30.65234,76.72072,4680e723f787381559cc91510b659ce543354cc0c9b64fc568a23e25a7a4d143,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00147,+918024994717,+917859770348,2026-08-11T22:49:00,120,MO,voice,067974034471340,404102787429671,4531,77154,30.65366,76.74159,4cc302ade2852ec73b349d7fcaa4f090227be31890941b3adb584b46f0b06e3c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00148,+918024994717,+917341316475,2026-08-11T14:34:00,197,MO,voice,067974034471340,404102787429671,3419,40968,30.65234,76.72072,e82ba25208a51156de73b812a486e9e1e2757fd2773f9fee1a926a8f92780c64,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00149,+918024994717,+919044997278,2026-08-11T16:06:00,125,MO,voice,067974034471340,404102787429671,3419,40968,30.65234,76.72072,ae5ca9c0ba21787e827aff92563d38ec07e8962b407e3be178f94b84af9b1f2c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00150,+918024994717,+916081219136,2026-08-11T15:05:00,42,MO,voice,067974034471340,404102787429671,3093,97833,30.72434,76.80365,7d13ce951c6a8529dbc04f62c1ba5c40e0cd632eefc96f1cc08c988e32185b27,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00151,+919648877190,+917859770348,2026-08-11T21:47:00,63,MO,voice,067974034471340,404865655125674,4084,52143,30.7126,76.75016,cc4f4b38210ad0ecfd6f5688c6c06a4d7b9b0867aa204a7f04ce07d9502991ad,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00152,+919648877190,+916611724005,2026-08-11T09:37:00,310,MO,voice,067974034471340,404865655125674,3419,40968,30.65234,76.72072,b57a20781c62b57ae3a4e272339f95f4701cb67bedac3f00146ff00ab53ae953,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00153,+919648877190,+917734670656,2026-08-11T16:16:00,181,MT,voice,067974034471340,404865655125674,4084,52143,30.7126,76.75016,54d558930e4068ed3953f30e5f226fea7a606c6bbc8747083c90703aaa9d55e1,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00154,+919648877190,+916936183242,2026-08-11T17:28:00,159,MO,voice,067974034471340,404865655125674,4770,75570,30.70705,76.77017,a2024c8c4fde7c64ac2eb1d9c544b2f6b0dbd089b2b91170fc64efb33fcdcaa9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00155,+917859770348,+917911718227,2026-08-11T11:06:00,104,MT,voice,477109324808614,404451712748467,3248,43491,30.67473,76.7044,ae73b1ccd6b0d8b6834e2d1bfeb1da7948591da5273712cc1fc7be6463ca0099,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00156,+917859770348,+918489638346,2026-08-11T18:49:00,126,MT,voice,477109324808614,404451712748467,6928,21551,30.69241,76.7027,f66851cbac7aeb84fc5c01e51d323968b7c6cb4a62eecdb88cb8736352f987b8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00157,+919044997278,+917957015430,2026-08-11T12:51:00,371,MT,voice,558867533963601,404497662702895,7947,73656,30.71285,76.7397,e2eb75233d16daca86f7208ebefa848f021c7cdadb701da6a440eb1535f5e434,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00158,+916611724005,+918738721489,2026-08-11T17:09:00,66,MO,voice,158657809134318,404452858842474,9691,38197,30.68514,76.74444,d3a7f4459e0cefad6ad000293150d57a432f082fc1bdeced420d76a7e10f94f8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00159,+917455623869,+918094777520,2026-08-11T15:52:00,109,MO,voice,158657809134318,404491712368516,9691,38197,30.68514,76.74444,4614abe55f8471ace571368b3f143c386dfe4a54200f8084c3e2382338c20e4b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00160,+917221969379,+917911718227,2026-08-11T21:06:00,91,MO,voice,158657809134318,404104817549651,8147,12456,30.69517,76.69934,122273e232e82a67df23317f12c8feeddee488ac6ce3a55dcdbb334b3d793db3,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00161,+917221969379,+917787133150,2026-08-11T13:52:00,225,MT,voice,158657809134318,404104817549651,2391,16895,30.65867,76.78053,8b3d0356970ef0d74157c1ee2fe101c037f6f1e03e6069e62d2017a8fe5f2e8a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00162,+917374740748,+916271937452,2026-08-11T09:01:00,53,MO,voice,158657809134318,404457098593174,9691,38197,30.68514,76.74444,d107d081da985c68ed6d4b032801b7bc335ce9712d8f9dde33db05277fab9da0,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00163,+917175946474,+917957015430,2026-08-11T17:07:00,41,MT,voice,158657809134318,404861200471138,6626,21053,30.70055,76.71071,6920cd1df7952e66fd10becba7a0eea8a61cfd8959555307e094b2827bae0544,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00164,+917175946474,+917221969379,2026-08-11T19:31:00,35,MT,voice,158657809134318,404861200471138,8682,67961,30.71577,76.78556,479974bd9d2e6660782d0b57d674d0e200fd72080c344162e822b0b3769255e7,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00165,+918671369594,+918738721489,2026-08-11T12:17:00,163,MT,voice,158657809134318,404456758692617,8682,67961,30.71577,76.78556,4e007e5689fe3403e7b68c7800aac856c0c883019f2301dd98d0b7e063aa49cf,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00166,+918671369594,+917734670656,2026-08-11T16:31:00,230,MT,voice,158657809134318,404456758692617,6321,32527,30.73616,76.76418,ca789b68db15a7d28aad0c42af98a3cf7c02c1166d40ed38a390f1e5f56e89ff,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00167,+918671369594,+919044997278,2026-08-11T11:26:00,122,MO,voice,158657809134318,404456758692617,8601,83889,30.73119,76.74387,95b8dd0ad057e917d9b4c9c71c1fe0393a9497038af2eef1e2cd0d93c7fa3b64,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00168,+917064090974,+919044997278,2026-08-11T18:30:00,298,MT,voice,158657809134318,404206405377351,8601,83889,30.73119,76.74387,251de762569be80ae07fa4dff405366f7e39e7e42fc1dbbdc75ab308e271717a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00169,+918953394210,+919044997278,2026-08-11T15:11:00,33,MT,voice,158657809134318,404498506431713,8682,67961,30.71577,76.78556,87cac1ee9ac45ad85c37a41171b2c57949cb3e3cd080d1c2577baca8ce2562a8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00170,+918953394210,+917241904966,2026-08-11T08:51:00,261,MT,voice,158657809134318,404498506431713,8682,67961,30.71577,76.78556,4e90061c6d4d197fbad3bb82cbdb4552e13d34df0ed34f9f75c8186d6025495d,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00171,+918953394210,+916980841241,2026-08-11T10:15:00,356,MO,voice,158657809134318,404498506431713,2391,16895,30.65867,76.78053,6f90fb1ec0311f477d90f0f5b38e2939335dcd8ee34967b00088d2daad618398,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00172,+917709521456,+918277434873,2026-08-11T19:22:00,108,MO,voice,158657809134318,404200053293183,8682,67961,30.71577,76.78556,fa392e5bc92eef0d80c52af4f72a8c7156882c4b06df647a480b33a079caecfc,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00173,+917529042284,+917341316475,2026-08-11T18:36:00,308,MO,voice,102053950240266,404201177589178,2234,33218,30.75416,76.76535,8910fb37c29fe41ef4695edfd8a6057dd633e926a58fbd3073d613f71e0558c4,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00174,+917529042284,+917064090974,2026-08-11T16:11:00,271,MO,voice,102053950240266,404201177589178,8147,12456,30.69517,76.69934,8d898c2580a248673d4cab710bbb9eebd8bf5645ffb051a86a0b5b316207d5ea,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00175,+917529042284,+918277434873,2026-08-11T07:33:00,264,MO,voice,102053950240266,404201177589178,6129,85465,30.69151,76.73853,9d4ea6a964aea09fbdb0b44457bc799a53d40112b5ea60482c86292d2f773afa,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00176,+918159212499,+917787133150,2026-08-11T17:45:00,110,MT,voice,698478961183676,404456576615654,1897,11007,30.66453,76.80344,09580bd2213510372ed11f6fe3d2bed8bcf906c54b5ab3aa2f01d0fdc964e54f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00177,+918159212499,+916081219136,2026-08-11T10:54:00,289,MT,voice,698478961183676,404456576615654,3419,40968,30.65234,76.72072,d87362ba8135bc916dabe6a20fc152eff79c368a1b6f617ac5f578c0115a8172,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00178,+917049451983,+917911718227,2026-08-11T17:19:00,185,MO,voice,731585149368996,404200940244550,3248,43491,30.67473,76.7044,a79ac418ea45299ca155c3fb624b4e4b247bef5f6fa499620d5cf52e90dd48b0,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00179,+917049451983,+917221969379,2026-08-11T22:41:00,182,MO,voice,731585149368996,404200940244550,4176,55793,30.68213,76.80499,3c8e80300eca1f0aa5f58deec50710edc546ec0c259099a87148b9fe66245cd9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00180,+917049451983,+919648877190,2026-08-11T14:42:00,321,MO,voice,731585149368996,404200940244550,3248,43491,30.67473,76.7044,10eaa23489a7b5da5c74f1231d1eb88917608ad0066e1d9ee6a8a10bbfeff3d3,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00181,+917049451983,+918701436349,2026-08-11T11:11:00,393,MO,voice,731585149368996,404200940244550,4176,55793,30.68213,76.80499,4b56bd413f6be59c1b4870a3c4a0e3e6fd5b62212c24154aa6ef21ae6d60970e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00182,+919104332181,+917911718227,2026-08-12T08:00:00,90,MO,voice,001338908386376,404204026542351,3842,88957,30.65834,76.7811,8c1225d9304ca0078240719be53302c394fed03782d1c6bd3fed48a4712579b9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00183,+917341316475,+917957015430,2026-08-12T18:52:00,195,MO,voice,553419283276486,404455030564139,2234,33218,30.75416,76.76535,4d99f0c0be1951556bd23df1c94a18c9c2c2299feefad5ce343efe065fa7daa9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00184,+917341316475,+917175946474,2026-08-12T15:53:00,217,MT,voice,553419283276486,404455030564139,9149,66446,30.66108,76.73562,2bd46d64ae549120a6606ca270262dbfa37b2b8f1fe9982fa2645428f20b3176,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00185,+917341316475,+918489638346,2026-08-12T11:44:00,391,MO,voice,553419283276486,404455030564139,9149,66446,30.66108,76.73562,47b9ae6543f1f5f58313e12c65439208f6d615896a1361fd320c8c99ae6bc30e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00186,+916784801845,+917455623869,2026-08-12T22:51:00,311,MT,voice,287101226916693,404203010310518,6053,15952,30.66646,76.80813,f51649b715aaa4f2c87a3cd5a87e053bc4d407a80d0269041fdba5664ca68077,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00187,+916462704828,+917341316475,2026-08-12T11:30:00,269,MO,voice,287101226916693,404454738299737,6053,15952,30.66646,76.80813,225e9ee4fd93dc773b6fa40322e10dff5e3819e384b54e5a61f950631cba103c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00188,+916462704828,+916784801845,2026-08-12T09:16:00,355,MT,voice,287101226916693,404454738299737,6731,50662,30.75612,76.77382,a821d5909998892b9a285f2e8d07261ffee896cb27367884116e8415d57a833a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00189,+916462704828,+917709521456,2026-08-12T14:42:00,193,MO,voice,287101226916693,404454738299737,4770,75570,30.70705,76.77017,49eb22efdce96aa6eca8869168bc8d1d110d38f8eb804e3ea0e3d042dda3e6c9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00190,+916489325288,+919648877190,2026-08-12T19:09:00,305,MO,voice,287101226916693,404863116566701,3248,43491,30.67473,76.7044,b3c5ee908019d0aacec893d19cd1a8ba3ba01ad6eaaa633c7b52a6db566b33d7,832279ccb407938aa069e20008b4e250,cdr.csv
